eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,eval/pick_success,holdout_loss,loss,timestep
40.0,0.0,0.0,0.0,0.0,0.08770946890692914,0.5012143812361792,626
40.0,0.0,0.0,0.0,0.0,-0.24358443212740025,-0.4632098198316659,1252
40.0,0.0,0.0,0.0,0.0,0.03459326458050501,-0.15526024850120979,1878
40.0,0.0,0.0,0.0,0.0,-0.11129585870009022,0.3035881325697442,2504
40.0,0.0,0.0,0.0,0.0,-0.3375563887602537,-0.7391804088452821,3130
40.0,0.0,0.0,0.0,0.0,-0.5770488042368029,-0.9246052936383871,3756
40.0,0.0,0.0,0.0,0.0,-0.5048381070105792,-0.690950950999169,4382
40.0,0.0,0.0,0.0,0.0,-0.5036971114855557,-1.0240652686471403,5008
40.0,0.0,0.0,0.0,0.0,-0.4974236454637625,-0.9926815097499044,5634
40.0,0.0,0.0,0.0,0.0,-0.9933550778550275,-0.8768567328999749,6260
40.0,0.0,0.0,0.0,0.0,-0.6536592651030619,-0.04225940523064056,6886
40.0,0.0,0.0,0.0,0.0,-0.6278144677549733,-1.1727861841772784,7512
40.0,0.0,0.0,0.0,0.0,-1.03285977186337,-0.07887135272857496,8138
40.0,0.0,0.0,0.0,0.0,-0.9585737411301741,-1.2772056517327668,8764
40.0,0.0,0.0,0.0,0.0,-1.2961946921036251,-1.3409744592229285,9390
40.0,0.0,0.0,0.0,0.0,-1.1613451023348025,0.14636814575286416,10016
40.0,0.0,0.0,0.0,0.0,-0.7704508476726984,-1.1819899135334473,10642
40.0,0.0,0.01,0.09949874371066199,0.0,-1.3640914698378337,-1.4327713190370317,11268
40.0,0.0,0.0,0.0,0.01,-1.4199176192664482,-1.4279774753910728,11894
40.0,0.0,0.0,0.0,0.01,-1.351532534669383,-1.4708485003489586,12520
40.0,0.0,0.05,0.21794494717703367,0.11,-1.4499739146651567,-1.5118945829427923,13146
40.0,0.0,0.0,0.0,0.02,-1.2762727975464463,-1.4308500608820816,13772
40.0,0.0,0.02,0.13999999999999999,0.06,-1.5203922708956212,-1.4194682973205657,14398
40.0,0.0,0.17,0.375632799419859,0.22,-1.4411132344232196,-1.5322960850539487,15024
40.0,0.0,0.0,0.0,0.01,-1.4431730958219553,-1.2110717448459314,15650
40.0,0.0,0.15,0.3570714214271425,0.15,-1.5392558081462362,-1.5907487861669751,16276
40.0,0.0,0.33,0.47021271782034985,0.4,-1.4827388248885387,-1.5665421349227808,16902
40.0,0.0,0.18,0.38418745424597095,0.19,-1.5728756612101285,-1.5904985309406454,17528
40.0,0.0,0.36,0.48000000000000004,0.36,-1.5273812800741067,-1.6061039828950414,18154
40.0,0.0,0.15,0.3570714214271425,0.16,-1.579511835171391,-1.601349150299267,18780
40.0,0.0,0.22,0.41424630354415964,0.22,-1.573911370084689,-1.552756007309932,19406
40.0,0.0,0.01,0.09949874371066199,0.05,-1.5750834938055407,-1.062083791016013,20032
40.0,0.0,0.0,0.0,0.01,-1.5739900624028436,-1.1500875486689779,20658
40.0,0.0,0.19,0.3923009049186606,0.19,-1.5918877979817867,-1.567767506192445,21284
40.0,0.0,0.21,0.40730823708832603,0.21,-1.6234450999159395,-1.6259703704505963,21910
40.0,0.0,0.5,0.5,0.51,-1.6063485834926106,-1.6540043505893398,22536
40.0,0.0,0.48,0.4995998398718718,0.51,-1.62131586642311,-1.6458680910669314,23162
40.0,0.0,0.12,0.3249615361854384,0.17,-1.6366194703708439,-1.5165618604915165,23788
40.0,0.0,0.17,0.375632799419859,0.26,-1.6412674537101115,-1.57774190766037,24414
40.0,0.0,0.32,0.466476151587624,0.35,-1.6495240658236006,-1.6374838109229013,25040
40.0,0.0,0.55,0.49749371855331004,0.54,-1.6438747773916964,-1.5914912565498611,25666
40.0,0.0,0.27,0.4439594576084623,0.26,-1.6506729386865913,-1.653032078864468,26292
40.0,0.0,0.2,0.4,0.22,-1.6559168155581798,-1.666911891311596,26918
40.0,0.0,0.38,0.48538644398046393,0.39,-1.6620685970440447,-1.6288618373263408,27544
40.0,0.0,0.57,0.4950757517794625,0.57,-1.6604479774118583,-1.670042689438838,28170
40.0,0.0,0.42,0.49355850717012273,0.44,-1.66802119161374,-1.6390147505292483,28796
40.0,0.0,0.3,0.45825756949558394,0.32,-1.662960186362647,-1.6761948583991664,29422
40.0,0.0,0.31,0.462493243193887,0.32,-1.66486920830541,-1.6632802995147216,30048
40.0,0.0,0.22,0.4142463035441596,0.23,-1.67007332583205,-1.6727700840895339,30674
40.0,0.0,0.51,0.4998999899979995,0.51,-1.6685776560070409,-1.6714238642127648,31300
40.0,0.0,0.52,0.4995998398718718,0.52,-1.6704994691446555,-1.6722085050716522,31926
40.0,0.0,0.52,0.4995998398718718,0.55,-1.67468066032702,-1.6732788617443886,32552
40.0,0.0,0.53,0.49909918853871116,0.53,-1.6757728343192768,-1.6601096885219493,33178
40.0,0.0,0.49,0.49989998999799945,0.52,-1.6767642237127025,-1.677039819158567,33804
40.0,0.0,0.5,0.5,0.51,-1.6769645029363538,-1.6750932620589152,34430
40.0,0.0,0.44,0.4963869458396343,0.45,-1.6783147821792008,-1.6621805156112484,35056
40.0,0.0,0.34,0.4737087712930805,0.34,-1.679605831543858,-1.6799629691300118,35682
40.0,0.0,0.53,0.4990991885387111,0.54,-1.6802632793450862,-1.6739524238428487,36308
40.0,0.0,0.27,0.4439594576084623,0.29,-1.683235556744156,-1.6310021717836911,36934
40.0,0.0,0.39,0.4877499359302879,0.38,-1.6793496224065154,-1.6821636811942804,37560
40.0,0.0,0.46,0.4983974317750845,0.46,-1.6828875094176088,-1.680407714691893,38186
40.0,0.0,0.35,0.47696960070847283,0.41,-1.686083499044656,-1.6796124300379678,38812
40.0,0.0,0.52,0.4995998398718718,0.52,-1.683035233150276,-1.674507535187302,39438
40.0,0.0,0.41,0.4918333050943175,0.41,-1.6856711752498466,-1.6593633449760976,40064
40.0,0.0,0.46,0.49839743177508444,0.47,-1.6857922903645917,-1.68490513570749,40690
40.0,0.0,0.39,0.487749935930288,0.4,-1.6861320694033681,-1.6608849384222817,41316
40.0,0.0,0.36,0.48,0.39,-1.6881664621944226,-1.637662558798576,41942
40.0,0.0,0.45,0.4974937185533101,0.45,-1.6841035287220256,-1.6891597311967494,42568
40.0,0.0,0.45,0.4974937185533101,0.48,-1.6909650468978634,-1.6852652965837227,43194
40.0,0.0,0.39,0.4877499359302879,0.41,-1.6879876059846,-1.6742539732319528,43820
40.0,0.0,0.34,0.4737087712930805,0.34,-1.689621448135984,-1.6634491234068658,44446
40.0,0.0,0.37,0.4828043081829324,0.37,-1.6918963561423688,-1.688799597655132,45072
40.0,0.0,0.19,0.39230090491866065,0.2,-1.690888067403921,-1.6765564604170007,45698
40.0,0.0,0.43,0.4950757517794625,0.45,-1.692770893010088,-1.686045681595043,46324
40.0,0.0,0.47,0.49909918853871116,0.49,-1.692849988183273,-1.674488335658031,46950
40.0,0.0,0.31,0.46249324319388707,0.32,-1.6939177008482595,-1.6941944763159291,47576
40.0,0.0,0.57,0.4950757517794625,0.57,-1.6935329081151436,-1.6360317597723302,48202
40.0,0.0,0.44,0.4963869458396343,0.45,-1.6951540883737624,-1.6926969768135405,48828
40.0,0.0,0.49,0.4998999899979995,0.49,-1.6956933350227903,-1.6845847079708327,49454
40.0,0.0,0.61,0.4877499359302879,0.61,-1.6946045558292635,-1.6942729820871048,50080
40.0,0.0,0.5,0.5,0.5,-1.6970831555680341,-1.687118247056463,50706
40.0,0.0,0.45,0.49749371855331004,0.47,-1.6976948226221837,-1.6949863114934056,51332
40.0,0.0,0.44,0.4963869458396343,0.47,-1.6992877967441435,-1.6850588465951812,51958
40.0,0.0,0.24,0.4270831300812525,0.23,-1.6975315561690645,-1.6933474768498913,52584
40.0,0.0,0.53,0.49909918853871116,0.53,-1.6992221706972337,-1.6914655630755577,53210
40.0,0.0,0.43,0.4950757517794625,0.45,-1.700436021954109,-1.6910444308238413,53836
40.0,0.0,0.38,0.48538644398046393,0.4,-1.7011499522973927,-1.6786365562183838,54462
40.0,0.0,0.41,0.49183330509431744,0.41,-1.7011180392469474,-1.6701886866502693,55088
40.0,0.0,0.51,0.49989998999799945,0.51,-1.7011413010545433,-1.6546673273584627,55714
40.0,0.0,0.51,0.4998999899979995,0.54,-1.7028466904887003,-1.6874987714609515,56340
40.0,0.0,0.27,0.44395945760846234,0.32,-1.7017893343687804,-1.6882226239344096,56966
40.0,0.0,0.48,0.4995998398718718,0.48,-1.7041144692859709,-1.6913685008978387,57592
40.0,0.0,0.33,0.47021271782034985,0.35,-1.703239152987542,-1.679468497349199,58218
40.0,0.0,0.36,0.48,0.4,-1.7041876154204927,-1.6926345506291496,58844
40.0,0.0,0.54,0.49839743177508444,0.55,-1.7055622980998377,-1.6920983457261591,59470
40.0,0.0,0.47,0.49909918853871116,0.49,-1.706709329693463,-1.6918881296352222,60096
40.0,0.0,0.43,0.4950757517794625,0.44,-1.7065062107750406,-1.6852485533732513,60722
40.0,0.0,0.49,0.49989998999799945,0.51,-1.7065246800264247,-1.6914144321611728,61348
40.0,0.0,0.58,0.4935585071701227,0.57,-1.708912647760714,-1.6674909158876736,61974
40.0,0.0,0.37,0.48280430818293246,0.37,-1.707063011658457,-1.6850593492483643,62600
40.0,0.0,0.48,0.4995998398718718,0.48,-1.7081051084180225,-1.6965393230413948,63226
40.0,0.0,0.4,0.4898979485566357,0.41,-1.7087030576440838,-1.6873848286403972,63852
40.0,0.0,0.47,0.4990991885387111,0.47,-1.709953973468497,-1.6938831422738962,64478
40.0,0.0,0.59,0.49183330509431744,0.62,-1.711116985581554,-1.6771138048475722,65104
40.0,0.0,0.36,0.48,0.37,-1.71155627333699,-1.651161354818162,65730
40.0,0.0,0.44,0.4963869458396343,0.46,-1.7116653275565978,-1.68341471435158,66356
40.0,0.0,0.42,0.49355850717012273,0.43,-1.647931016862583,-1.6816032054317989,66982
40.0,0.0,0.38,0.48538644398046393,0.42,-1.7038178521985092,-1.6794723492519112,67608
40.0,0.0,0.52,0.49959983987187184,0.53,-1.7095563969673055,-1.689060395690287,68234
40.0,0.0,0.49,0.49989998999799945,0.51,-1.7113013981630238,-1.6932172334877549,68860
40.0,0.0,0.5,0.5,0.52,-1.711612148787648,-1.688820938395846,69486
40.0,0.0,0.46,0.49839743177508444,0.47,-1.713003960089943,-1.6862815610922066,70112
40.0,0.0,0.5,0.5,0.51,-1.7140506469784473,-1.6971107470761442,70738
40.0,0.0,0.38,0.48538644398046393,0.39,-1.7139833643794427,-1.6877878813227267,71364
40.0,0.0,0.61,0.4877499359302879,0.63,-1.7156390852440682,-1.6742167153935517,71990
40.0,0.0,0.49,0.49989998999799945,0.51,-1.7154018987481938,-1.6810369757330346,72616
40.0,0.0,0.51,0.4998999899979995,0.53,-1.7152762030260258,-1.6503868125806191,73242
40.0,0.0,0.54,0.49839743177508444,0.57,-1.7150381550240443,-1.6614851260640817,73868
40.0,0.0,0.55,0.49749371855331004,0.55,-1.7172152887518048,-1.6763885567902,74494
40.0,0.0,0.6,0.4898979485566356,0.61,-1.7171089986261856,-1.6753635228059864,75120
40.0,0.0,0.42,0.49355850717012273,0.42,-1.717867914099283,-1.6562250070511164,75746
40.0,0.0,0.47,0.49909918853871116,0.47,-1.7174103103887541,-1.6551460354191467,76372
40.0,0.0,0.39,0.4877499359302879,0.4,-1.71880717151843,-1.5074034523052782,76998
40.0,0.0,0.47,0.49909918853871116,0.49,-1.719073897733476,-1.5801158004505609,77624
40.0,0.0,0.46,0.49839743177508444,0.46,-1.7187527884690519,-1.5783661588741726,78250
40.0,0.0,0.44,0.4963869458396343,0.46,-1.7199668905224645,-1.31444909618159,78876
40.0,0.0,0.45,0.4974937185533101,0.46,-1.7203881515862447,-1.0982587591857662,79502
40.0,0.0,0.55,0.49749371855331,0.57,-1.7208947887816783,-1.0933685640620576,80128
40.0,0.0,0.51,0.4998999899979995,0.51,-1.7206418133391341,-1.3440164164373065,80754
40.0,0.0,0.49,0.4998999899979995,0.51,-1.7214577544611485,-1.539976505716893,81380
40.0,0.0,0.58,0.49355850717012273,0.59,-1.7221708859498515,-1.306669957318882,82006
40.0,0.0,0.56,0.4963869458396343,0.56,-1.7226633736119836,-1.2038947051497784,82632
40.0,0.0,0.45,0.49749371855331004,0.46,-1.7229489019503612,-1.265393773841251,83258
40.0,0.0,0.51,0.49989998999799945,0.53,-1.7233975891488047,-0.9966544064746543,83884
40.0,0.0,0.54,0.49839743177508444,0.55,-1.7241746103420803,-0.8180925269035777,84510
40.0,0.0,0.43,0.4950757517794625,0.45,-1.7241014156478673,-0.21275819600767437,85136
40.0,0.0,0.51,0.49989998999799945,0.53,-1.7248586585727352,-0.3465652329147249,85762
40.0,0.0,0.59,0.4918333050943175,0.59,-1.7253530545356552,0.6079217886469163,86388
40.0,0.0,0.58,0.49355850717012273,0.58,-1.7253469841929685,0.15127267921046833,87014
40.0,0.0,0.51,0.49989998999799956,0.53,-1.7254602564409554,0.18216823164824436,87640
40.0,0.0,0.56,0.4963869458396343,0.56,-1.7259196720945937,0.9528348958416359,88266
40.0,0.0,0.59,0.4918333050943175,0.59,-1.7271547066137032,3.250241590153637,88892
40.0,0.0,0.45,0.49749371855331004,0.46,-1.7268745308866897,2.4575995920570035,89518
40.0,0.0,0.49,0.4998999899979995,0.49,-1.7276504765303378,3.325623033532671,90144
40.0,0.0,0.52,0.49959983987187184,0.52,-1.7282224564125754,6.251425543788134,90770
40.0,0.0,0.57,0.4950757517794625,0.58,-1.7285704020494093,3.0853238098180995,91396
40.0,0.0,0.55,0.4974937185533099,0.57,-1.7285915685537914,5.913300973214915,92022
40.0,0.0,0.56,0.4963869458396343,0.58,-1.7289245678974805,5.250296719514645,92648
40.0,0.0,0.45,0.4974937185533101,0.47,-1.729578863317592,6.27483720783216,93274
40.0,0.0,0.54,0.4983974317750844,0.54,-1.7293006943437619,11.566744332100935,93900
40.0,0.0,0.54,0.49839743177508444,0.55,-1.7300040830438494,7.197696642511213,94526
40.0,0.0,0.51,0.4998999899979995,0.51,-1.730181197198436,8.32459552272869,95152
40.0,0.0,0.56,0.4963869458396343,0.56,-1.7308323560431358,16.79731743616663,95778
40.0,0.0,0.53,0.4990991885387111,0.54,-1.731005249693753,16.87095834457189,96404
40.0,0.0,0.53,0.49909918853871116,0.53,-1.731290048494126,20.08786537768734,97030
40.0,0.0,0.49,0.49989998999799945,0.49,-1.7317411214018015,19.2127589647937,97656
40.0,0.0,0.53,0.49909918853871116,0.54,-1.7319983449606868,21.546608548255495,98282
40.0,0.0,0.62,0.48538644398046393,0.64,-1.732348068072773,29.76382279206233,98908
40.0,0.0,0.63,0.4828043081829324,0.63,-1.7326045428602075,37.50223918667263,99534
40.0,0.0,0.61,0.4877499359302879,0.63,-1.7332082072766832,34.51891801045961,100160
40.0,0.0,0.69,0.462493243193887,0.71,-1.7335140289970854,52.051103037633666,100786
40.0,0.0,0.56,0.4963869458396343,0.58,-1.733516289784123,48.12841867755175,101412
40.0,0.0,0.5,0.5,0.51,-1.7338913229707702,60.60474018382416,102038
40.0,0.0,0.57,0.4950757517794625,0.58,-1.7337705169242028,68.88186657276886,102664
40.0,0.0,0.5,0.5,0.51,-1.7344907765952136,84.90658387105177,103290
40.0,0.0,0.48,0.4995998398718718,0.5,-1.7348356690650555,71.93126692210035,103916
40.0,0.0,0.6,0.4898979485566356,0.61,-1.7350056464679735,82.92229779491761,104542
40.0,0.0,0.58,0.4935585071701227,0.59,-1.735038675058384,115.00816532039339,105168
40.0,0.0,0.59,0.4918333050943175,0.6,-1.7352690074009642,134.98089359975918,105794
40.0,0.0,0.51,0.49989998999799945,0.53,-1.7356417929402543,103.44082119984994,106420
40.0,0.0,0.51,0.4998999899979995,0.52,-1.7356586953321589,145.64634853639427,107046
40.0,0.0,0.51,0.49989998999799945,0.54,-1.7362126315744537,135.91544456144047,107672
40.0,0.0,0.55,0.4974937185533099,0.55,-1.736421041214429,182.08141515399242,108298
40.0,0.0,0.42,0.49355850717012273,0.45,-1.7366079240561283,148.3674566599592,108924
40.0,0.0,0.55,0.49749371855331,0.57,-1.736762194016492,196.32339626835406,109550
40.0,0.0,0.55,0.4974937185533099,0.58,-1.7369492271075995,205.61308377924237,110176
40.0,0.0,0.47,0.4990991885387111,0.47,-1.7372039489852737,210.8604558873329,110802
40.0,0.0,0.55,0.49749371855331,0.56,-1.7372189522170403,272.23652311381255,111428
40.0,0.0,0.52,0.4995998398718718,0.53,-1.7373368900043131,306.51843244027157,112054
40.0,0.0,0.49,0.49989998999799945,0.5,-1.7377046512338663,323.1918888414742,112680
40.0,0.0,0.67,0.47021271782034996,0.67,-1.7376661464429148,337.9120661809948,113306
40.0,0.0,0.54,0.49839743177508444,0.55,-1.7379208306154121,344.8849630883548,113932
40.0,0.0,0.45,0.49749371855331,0.46,-1.7381406348353359,352.24779680352333,114558
40.0,0.0,0.57,0.4950757517794625,0.58,-1.7382095109540445,402.09148620704934,115184
40.0,0.0,0.59,0.49183330509431744,0.59,-1.7383811584295945,433.6161180749821,115810
40.0,0.0,0.68,0.466476151587624,0.68,-1.7385225756861524,451.0952865739537,116436
40.0,0.0,0.55,0.4974937185533099,0.55,-1.7386338569866597,456.78511263458586,117062
40.0,0.0,0.58,0.49355850717012273,0.58,-1.7386778223628812,457.93944280238645,117688
40.0,0.0,0.54,0.49839743177508444,0.55,-1.7387732890086416,480.6145847830804,118314
40.0,0.0,0.55,0.49749371855331,0.56,-1.7388079518708166,495.89288646248485,118940
40.0,0.0,0.54,0.49839743177508444,0.54,-1.7390751084580582,522.9564747438312,119566
40.0,0.0,0.58,0.49355850717012273,0.6,-1.7390099264943182,528.8292004014273,120192
40.0,0.0,0.61,0.4877499359302879,0.6,-1.7390807769930796,546.3395908778647,120818
40.0,0.0,0.55,0.49749371855331,0.55,-1.739171047751517,546.9676271126527,121444
40.0,0.0,0.61,0.4877499359302879,0.63,-1.7392021800382467,564.6620014120056,122070
40.0,0.0,0.6,0.4898979485566357,0.6,-1.739394512991554,559.8718514446242,122696
40.0,0.0,0.55,0.49749371855331,0.57,-1.739251034518781,562.7267731473703,123322
40.0,0.0,0.51,0.49989998999799945,0.52,-1.7393725103082776,565.0485211117252,123948
40.0,0.0,0.45,0.49749371855331004,0.45,-1.739366710376434,567.4882900365596,124574
40.0,0.0,0.51,0.4998999899979995,0.53,-1.7393077145369256,566.8480559530532,125200
