alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9516367700099945,200.0,0.0,14.364673906932314,2.491555234466789,0.02308222248498301,-0.16658310931632872,1.8669733463525764,1.8600359481573088,250000.0,0.21278221266759087,1000
0.8611421810388549,200.0,0.0,12.371787632987507,2.3004455513250988,2.8238065358400304,-0.49915538045763974,2.008751300215722,2.0188030985593803,250000.0,0.21152008185216337,2000
0.7796571677923197,200.0,0.0,18.218426665235604,3.9547726077440197,4.919572556734092,-0.816493632078173,2.5428116294145573,2.5483365299701703,250000.0,0.2121996082275495,3000
0.706775200784205,200.0,0.0,18.47863634647714,2.8046414264682693,5.826244831085193,-1.0991667634248725,2.949986300468441,2.947444794058803,250000.0,0.21075731986735816,4000
0.6412531281709671,200.0,0.0,18.787399070877257,4.506437358261014,6.15730644798279,-1.371730813980102,3.0482924025058784,3.0464526852369307,250000.0,0.21026548594389446,5000
0.5816327628493305,200.0,0.0,21.582684522888098,4.5499171131507214,6.388174711227408,-1.630350762963298,3.1085749138593672,3.1077744959592746,250000.0,0.21088458214467984,6000
0.5280270078778269,200.0,0.0,23.257187941285775,4.171822690500381,6.423382756233232,-1.8323326896429089,3.126817938804627,3.129285738706591,250000.0,0.21060406439801888,7000
0.4800968275964262,200.0,0.0,23.748177023689173,3.4345788354832667,6.187899709701538,-1.9663896003961552,3.178375943541528,3.181474358081816,250000.0,0.21219148190764547,8000
0.4373804755806917,200.0,0.0,24.319197801765696,4.134399367091692,5.387054444789884,-2.0268919528722793,3.196942805171013,3.205260738492012,250000.0,0.21218113511448775,9000
0.400019022285938,200.0,0.0,24.926980473773533,2.8102725068497936,4.0460272918939495,-1.9134662060737608,3.186490324974062,3.1881596136093187,250000.0,0.21251893119120707,10000
0.36775262826681193,200.0,0.0,21.966941255411406,2.120854508134524,2.1352624283730965,-1.7194424142837483,3.1284653778672213,3.127827593386175,250000.0,0.2124205383545096,11000
0.3387740978002557,200.0,0.0,40.67498487935636,13.15309061389786,0.047434614274650386,-1.563229567766187,2.885841721892362,2.8816091063022617,250000.0,0.21283457937599928,12000
0.31271468901634203,200.0,0.0,37.26583732492769,12.769661515536006,-1.8971830731928323,-1.3533650974035263,2.6449984660148607,2.641481901288036,250000.0,0.2134157387386864,13000
0.29000714635849056,200.0,0.0,38.18942876823046,13.810293789572972,-3.440460742354392,-1.0633665432930002,2.296735881090164,2.2818712480068126,250000.0,0.21406358175673812,14000
0.27213381829857863,200.0,0.0,55.12944625564863,15.020522589558365,-5.884237043619154,-0.6450649935603139,2.8217875757217383,2.800211193919188,250000.0,0.2125709809683701,15000
0.26074268698692277,200.0,0.0,42.2553047189292,25.830746654124642,-11.176541717052446,-0.270428294725716,3.7068256952762653,3.6806401456594457,250000.0,0.2113716413052045,16000
0.2568425078094001,200.0,0.0,88.26494259828324,31.888247910663896,-15.836703623771664,0.02137131912074978,3.196792200922971,3.183746976017961,250000.0,0.21176403998818882,17000
0.265768829077482,200.0,0.0,106.66648245614792,15.767375745737992,-18.814388974189782,0.269333183148876,2.7321716258525823,2.72491952371597,250000.0,0.20907576399311015,18000
0.2887601477503779,200.0,0.0,110.21867629267108,10.46149619533678,-20.610167091369643,0.3747033455502244,2.664991500139228,2.670341082334516,250000.0,0.20961013357831207,19000
0.31945276573300413,200.0,0.0,113.43790949682193,11.942099492372062,-22.652891502380395,0.4223045653328297,3.0440597505569422,3.0538088574409534,250000.0,0.2087843181831766,20000
0.35242524704337164,200.0,0.0,102.8993922274544,11.456504973394047,-25.41651114273067,0.38069462043233215,3.0954718798398986,3.1203520561456632,250000.0,0.20909073735697514,21000
0.386851712107658,200.0,0.0,105.61669167967777,16.482336250912898,-27.82389785385133,0.33329316048510405,2.8637047158479736,2.892832892417909,250000.0,0.2071266126199225,22000
0.418335807144642,200.0,0.0,107.1566671347769,13.261781771285314,-29.530995958328226,0.21648178579844551,2.478831289529808,2.4983796852827043,250000.0,0.2088591235337859,23000
0.4429575124681003,200.0,0.0,105.31250524185282,10.88440973049563,-30.189323274612466,0.11152450134744868,1.9983013806343004,2.020770817875869,250000.0,0.2098762218850159,24000
0.460632791578769,200.0,0.0,113.0547552556121,13.075040688177856,-29.446553194046,0.05126093551516532,1.667472223877904,1.6747180805206314,250000.0,0.21326336208764177,25000
0.4700519254803656,200.0,0.0,117.63543402352681,2.8826013806560953,-28.44628794097905,0.022363175571896186,1.5918849034309377,1.6038168816566476,250000.0,0.21372274522343845,26000
0.47574547284841484,200.0,0.0,109.03146086269984,6.1827063024105025,-27.81732446670535,0.007656905605457732,1.8138091667890577,1.8259648040533087,250000.0,0.21347416177805367,27000
0.4834804692268375,200.0,0.0,106.8103518522762,6.489762458070154,-27.013743219375634,0.0259806540366263,1.4649286712408065,1.417169357061389,250000.0,0.21109096994361787,28000
0.48826230517029756,200.0,0.0,111.35493849402317,9.099670270306815,-25.28731741523744,0.003525408271700131,1.2126915637254765,1.171215599179269,250000.0,0.2120044920098299,29000
0.4912813444733628,200.0,0.0,99.5382012242019,9.988038499071155,-23.27720716857913,0.002231016687117516,0.840703494071961,0.833367004036903,250000.0,0.21218309623105272,30000
0.4893606918752186,200.0,0.0,101.18125790421021,12.109248948050578,-21.37224278831484,-0.00434670938272029,0.5295419030189518,0.5147174007892603,250000.0,0.213666485041,31000
0.4885163974165918,200.0,0.0,103.99013538438166,10.836935226056601,-19.723791200637837,-0.0062559590889141046,0.7245975873470304,0.7292127395868305,250000.0,0.21363819093593647,32000
0.4831214617788788,200.0,0.0,99.06446282495395,8.371772669595899,-18.658324597358696,-0.006688249449245614,0.9673576562404618,0.9716543128490451,250000.0,0.21188020899784457,33000
0.48273170539736826,200.0,0.0,101.93904866718842,8.319359096307682,-18.322086191177352,0.006453140205703678,1.2865293887853602,1.282010181069374,250000.0,0.21277189787703416,34000
0.4849917506277553,200.0,0.0,103.98447092509646,8.43916530571205,-18.328765957832346,0.0014956480804830725,1.3783848488330845,1.375568611741069,250000.0,0.21444491451783454,35000
0.4902517507076263,200.0,0.0,97.09080212486772,8.35971559062463,-18.69075892257693,0.017669958021491773,1.5487662930488633,1.5477247550487532,250000.0,0.2135755421514183,36000
0.49758640933036813,200.0,0.0,101.48267063131254,6.528779912782833,-19.239513818740832,0.014469660224393032,1.5810316734313972,1.5827251726388951,250000.0,0.21184026502217768,37000
0.5035170320868495,200.0,0.0,103.56547881539984,7.855550164346909,-19.928760738372784,0.009900596275459994,1.6346149460077266,1.6367002586126322,250000.0,0.21355172403903533,38000
0.5087318336367601,200.0,0.0,108.67143276638781,7.001581345499793,-20.779486696243225,0.013798751098103829,1.7210710378885268,1.722206656813623,250000.0,0.21181581221237833,39000
0.5148681933879847,200.0,0.0,106.43065262051482,9.545537216016937,-21.701920576095585,0.011172357186675079,1.820045676469804,1.7772498322725268,250000.0,0.21204374588077674,40000
0.5174370901584626,200.0,0.0,104.34176804744129,8.623520402088994,-22.712923007965117,-0.0014580378811806475,1.7836460722684853,1.7805476596355425,250000.0,0.21178893860763856,41000
0.5175553544163716,200.0,0.0,104.09030776914146,12.907932113275388,-23.618718040466298,0.006754217051900922,1.7568888932466504,1.7523807103633888,250000.0,0.21252939224526848,42000
0.5214843052625664,200.0,0.0,106.62104258510051,8.565489243152516,-24.57042945671079,0.004899471363984049,1.869610430955887,1.8731936123371111,250000.0,0.21230392277664134,43000
0.5204640054106711,200.0,0.0,104.40587274854656,11.18339189280748,-25.487725873947152,-0.01022714458405973,1.7511847680807118,1.7499425112009086,250000.0,0.2120486828312618,44000
0.5164518921375278,200.0,0.0,94.92246664005518,4.523747007766652,-25.948188640594484,-0.004143955047242358,1.5915485256910302,1.593573650717734,250000.0,0.21156214284928096,45000
0.5163305914998059,200.0,0.0,97.29782385451165,6.336421270066317,-26.203981948852586,0.003518496759235855,1.5746354912519467,1.5746491298675578,250000.0,0.21405644733676837,46000
0.5157267726659786,200.0,0.0,102.08745472079907,9.619269329256163,-26.43776014328007,-0.005559983872808506,1.574185343027115,1.5815400089025504,250000.0,0.2121633195446775,47000
0.5127561543583873,200.0,0.0,99.69588944383298,14.616692565571467,-26.55418335342408,-0.004082303008530294,1.59230411851406,1.5784646836519238,250000.0,0.21263660240989135,48000
0.514854694843293,200.0,0.0,103.68245758475666,8.721436587815147,-26.6482487945557,0.00600829079467805,1.5221148540973668,1.524300944089891,250000.0,0.21250989986815064,49000
0.5174903097748758,200.0,0.0,99.48987477679853,7.697673252967997,-26.7349610824585,0.0067228200859390285,1.6044119211435321,1.6099563435316093,250000.0,0.21254359418022895,50000
